Order ID,Order Date,Unit Price,Unit Price Tax,Shipping Charge,Total Discounts,Total Owed,Shipment Item Subtotal,Shipment Item Subtotal Tax,Quantity,Order Status,Shipment Status,Ship Date,Product Name
407-3730979-5306754,2022-01-30T16:27:51Z,134.75,24.25,0,0,159,612.79,96.21,1,Closed,Shipped,2022-01-31T09:02:08Z,"Parachute Advansed Aloe Vera Enriched Coconut Hair Oil, 250 ml with Free 75 ml Pack"
407-3730979-5306754,2022-01-30T16:27:51Z,159.32,28.68,0,0,188,612.79,96.21,1,Closed,Shipped,2022-01-31T09:02:08Z,"Colgate Gentle Enamel Ultra Soft Bristles Toothbrush, 4 Pcs (Buy2 Get 2), Soft Bristles for Enamel Care"
407-3730979-5306754,2022-01-30T16:27:51Z,83.9,15.1,0,0,99,612.79,96.21,1,Closed,Shipped,2022-01-31T09:02:08Z,"Sunfeast Dark Fantasy Dark Fantasy Choco Fills, 300g"
407-3730979-5306754,2022-01-30T16:27:51Z,188.39,22.61,0,0,211,612.79,96.21,1,Closed,Shipped,2022-01-31T09:02:08Z,"Bikano Aloo Bhujia, 1kg"
407-3730979-5306754,2022-01-30T16:27:51Z,46.43,5.57,0,-5.2',46.8,612.79,96.21,1,Closed,Shipped,2022-01-31T09:02:08Z,"Cadbury Chocobakes Choc layered Cakes, 126g"
407-9487739-3099504,2022-01-30T16:15:53Z,159.32,28.68,0,0,188,566.36,90.64,1,Closed,Shipped,2022-01-31T16:09:17Z,"Colgate Gentle Enamel Ultra Soft Bristles Toothbrush, 4 Pcs (Buy2 Get 2), Soft Bristles for Enamel Care"
407-9487739-3099504,2022-01-30T16:15:53Z,134.75,24.25,0,0,159,566.36,90.64,1,Closed,Shipped,2022-01-31T16:09:17Z,"Parachute Advansed Aloe Vera Enriched Coconut Hair Oil, 250 ml with Free 75 ml Pack"
407-9487739-3099504,2022-01-30T16:15:53Z,83.9,15.1,0,0,99,566.36,90.64,1,Closed,Shipped,2022-01-31T16:09:17Z,"Sunfeast Dark Fantasy Dark Fantasy Choco Fills, 300g"
407-9487739-3099504,2022-01-30T16:15:53Z,188.39,22.61,0,0,211,566.36,90.64,1,Closed,Shipped,2022-01-31T16:09:17Z,"Bikano Aloo Bhujia, 1kg"
407-1654814-3261161,2022-01-30T16:13:20Z,106.25,12.75,0,0,119,106.25,12.75,1,Closed,Shipped,2022-01-31T06:45:15Z,"Biotique Bio Coconut Whitening and Brightening Cream for All Skin Types, 50g"
407-1513077-4925164,2022-01-30T16:13:20Z,257,0,0,0,257,257,0,1,Closed,Shipped,2022-01-30T22:42:14Z,"Stayfree Secure Night Cottony Soft Sanitary Pads for Women, up to 100% leakage protection, 40 Napkins"
407-5642464-9349141,2022-01-30T16:13:20Z,169.49,30.51,20,0,220,169.49,30.51,1,Closed,Shipped,2022-01-31T08:46:08Z,"Rustic Art Organic Face Wash Concentrate (Neem Basil, 50 g)"
404-9068721-3032345,2022-01-15T05:52:49Z,846.61,152.39,0,0,999,846.61,152.39,1,Closed,Shipped,2022-01-15T08:59:03Z,"Mivi Roam 2 Wireless Bluetooth Speaker 5W, Portable Speaker with Studio Quality Sound, Powerful Bass, 24 Hours Playtime, Waterproof, Bluetooth 5.0 and in-Built Mic with Voice Assistance-Black"
407-5041037-4825937,2022-01-09T16:10:40Z,338.14,60.86,0,0,399,338.14,60.86,1,Closed,Shipped,2022-01-10T18:25:20Z,"PTron Boom Ultima V2 Dual Driver, in-Ear Gaming Wired Headphones with in-line Mic, Volume Control, Passive Noise Cancelling Boom 3 Earphones with 3.5mm Audio Jack & 1.2M Tangle-Free Cable (Black)"
407-6557315-7131523,2022-01-09T15:58:16Z,321.19,57.81,0,0,379,321.19,57.81,1,Closed,Shipped,2022-01-10T18:25:17Z,boAt Bassheads 100 in Ear Wired Earphones with Mic(Black)
408-4963037-4417121,2022-01-08T16:31:13Z,393.75,47.25,0,0,441,393.75,47.25,1,Closed,Shipped,2022-01-09T17:41:18Z,"Victorinox Kitchen Knife, Stainless Steel Multipurpose Table Knife for Dining and Vegetable Chopping, Serrated Edge, 11 cm, Black"
408-4963037-4417121,2022-01-08T16:31:13Z,106.25,12.75,0,0,119,263.39,31.61,1,Closed,Shipped,2022-01-09T06:02:17Z,"Biotique Bio Soya Protein Fresh Nourishing Shampoo, 190ml"
408-0506018-5399516,2022-01-08T16:31:13Z,105.93,19.07,0,0,125,105.93,19.07,1,Closed,Shipped,2022-01-09T10:50:43Z,"Faces Canada Magnet Eyes Kajal, Waterproof, 24hrs Long Stay, Smudgeproof, Fadeproof, Almond Oil & Vit E enriched, One Stroke Smooth Glide, Black 0.35g"
408-4963037-4417121,2022-01-08T16:31:13Z,157.14,18.86,0,0,176,263.39,31.61,1,Closed,Shipped,2022-01-09T06:02:17Z,Rack Jack Chopsticks - Plain - Resuable Eco-Friendly Stainless Steel - Silver - Set of 2
402-9636774-7961962,2022-01-08T07:36:40Z,101.69,18.31,0,0,240,203.38,36.62,2,Closed,Shipped,2022-01-08T19:15:12Z,Dabur Meswak: India's No-1 Fluoride Free Toothpaste | Herbal paste made from pure extract of rare Miswak herb -300 gm (Family pack) with toothbrush
402-7329287-9846710,2022-01-08T07:33:17Z,0.95,0.05,0,0,1,245.88,34.12,1,Closed,Shipped,2022-01-10T04:09:16Z,"Amazon Brand - Vedaka Roasted Sooji, 500gm."
402-7329287-9846710,2022-01-08T07:33:17Z,166.96,20.04,0,0,187,245.88,34.12,1,Closed,Shipped,2022-01-10T04:09:16Z,"Bikano Aloo Bhujia, 1kg"
402-7329287-9846710,2022-01-08T07:33:17Z,77.97,14.03,0,0,92,245.88,34.12,1,Closed,Shipped,2022-01-10T04:09:16Z,Dettol Liquid Handwash Skincare - 750 ml
407-0408884-2323567,2022-01-08T06:49:40Z,162.5,19.5,0,0,182,162.5,19.5,1,Closed,Shipped,2022-01-10T06:32:03Z,RIANZ Reusable Metal Stainless Steel Chopsticks (5 Pairs)
407-7322071-9405931,2022-01-06T09:48:44Z,834.75,150.25,0,0,985,834.75,150.25,1,Closed,Shipped,2022-01-07T09:40:26Z,"Prestige Electric Kettle PKOSS - 1500watts, Steel (1.5Ltr), Black"
407-7322071-9405931,2022-01-06T09:48:44Z,"6,355.08","1,143.92",0,0,"7,499","6,355.08","1,143.92",1,Closed,Shipped,2022-01-06T20:20:17Z,Philips PowerPro FC9352/01 Compact Bagless Vacuum Cleaner (Blue)
407-3212785-3837144,2022-01-06T09:48:44Z,168.64,30.36,0,0,199,168.64,30.36,1,Closed,Shipped,2022-01-07T08:24:41Z,"ALOUD CREATIONS Long Bristle Plastic Cleaning Brush for Carpet, Car Seat, Curtains, Mats and Household Upholstery (Multicolor)"
407-7322071-9405931,2022-01-06T09:48:44Z,122.03,21.97,0,0,144,122.03,21.97,1,Closed,Shipped,2022-01-06T16:55:18Z,"McVities Digestive High Fibre biscuits with Goodness of Wholewheat, 1Kg Super Saver Family Pack"
407-7322071-9405931,2022-01-06T09:48:44Z,97.46,17.54,0,0,115,97.46,17.54,1,Closed,Shipped,2022-01-06T20:22:06Z,"Unibic Foods Choco Chip Cookies, 500g"
407-1324813-7974729,2022-01-06T09:47:02Z,59.32,10.68,0,0,70,81.7,13.3,1,Closed,Shipped,2022-01-06T15:03:02Z,"UNIBIC FOODS Cashew Badam Cookies, 500 g"
407-1324813-7974729,2022-01-06T09:47:02Z,0.95,0.05,0,0,1,81.7,13.3,1,Closed,Shipped,2022-01-06T15:03:02Z,Amazon Brand - Vedaka PREMIUM SUGAR 1KG
407-1324813-7974729,2022-01-06T09:47:02Z,21.43,2.57,0,0,24,81.7,13.3,1,Closed,Shipped,2022-01-06T15:03:02Z,"catch Ginger Garlic Paste, 200 g"
407-1324813-7974729,2022-01-06T09:47:02Z,148.57,7.43,0,0,468,445.71,22.29,3,Closed,Shipped,2022-01-06T19:16:45Z,"Harpic Disinfectant Toilet Cleaner Liquid, Original - 1 L | India's # 1 Toilet Cleaner"
408-2968299-7845904,2022-01-04T15:47:40Z,268.75,32.25,0,0,301,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Biotique Bio Green Apple Fresh Daily Purifying Shampoo and Conditioner for Oily Scalp and Hair, 650ml"
408-0943568-5102731,2022-01-04T15:47:40Z,339.29,40.71,0,0,760,Not Available,Not Available,0,Cancelled,Not Available,Not Available,Organic India Organic Mustard Oil - 1 Ltr
408-2968299-7845904,2022-01-04T15:47:40Z,393.75,47.25,0,0,441,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Victorinox Kitchen Knife, Stainless Steel Multipurpose Table Knife for Dining and Vegetable Chopping, Serrated Edge, 11 cm, Black"
407-4158851-4927549,2022-01-02T03:48:38Z,59.32,10.68,0,0,70,871.78,61.22,1,Closed,Shipped,2022-01-03T03:41:19Z,"UNIBIC FOODS Cashew Badam Cookies, 500 g"
407-4158851-4927549,2022-01-02T03:48:38Z,76.27,13.73,0,0,90,871.78,61.22,1,Closed,Shipped,2022-01-03T03:41:19Z,"UNIBIC Fruit & Nut Cookies, 500 g"
407-4158851-4927549,2022-01-02T03:48:38Z,0.95,0.05,0,0,1,871.78,61.22,1,Closed,Shipped,2022-01-03T03:41:19Z,"Amazon Brand - Vedaka Premium Toor Dal, 500g"
407-4158851-4927549,2022-01-02T03:48:38Z,735.24,36.76,0,0,772,871.78,61.22,1,Closed,Shipped,2022-01-03T03:41:19Z,"Fortune SOYA Bean Oil, Refined 5L Can"
407-4158851-4927549,2022-01-02T03:48:38Z,532.38,26.62,0,0,559,532.38,26.62,1,Closed,Shipped,2022-01-02T16:24:15Z,"Daawat Premium Sona Masuri Rice, 10kg"
408-7754406-1156355,2021-12-24T09:34:52Z,125,15,0,0,140,337.5,40.5,1,Closed,Shipped,2021-12-27T08:07:19Z,"Biotique Bio WheatGerm Youthful Nourshing Night Cream for Normal to Dry Skin, 50g"
408-7643871-2105147,2021-12-24T09:34:52Z,325,39,0,0,364,325,39,1,Closed,Shipped,2021-12-24T17:02:15Z,"Biotique Honey Cream Rejuvenating Body Wash, 800ml"
408-7754406-1156355,2021-12-24T09:34:52Z,106.25,12.75,0,0,119,337.5,40.5,1,Closed,Shipped,2021-12-27T08:07:19Z,"Biotique Bio Fruit Whitening And Depigmentation & Tan Removal Face Pack, 75g"
408-7754406-1156355,2021-12-24T09:34:52Z,106.25,12.75,0,0,119,337.5,40.5,1,Closed,Shipped,2021-12-27T08:07:19Z,"Biotique Bio Coconut Whitening and Brightening Cream for All Skin Types, 50g"
404-2767751-9962727,2021-12-23T04:35:24Z,312.71,56.29,0,0,369,312.71,56.29,1,Closed,Shipped,2021-12-23T09:56:03Z,Borngenio Premium guitar stand
404-6388078-1901130,2021-12-18T05:31:00Z,720.34,129.66,0,0,850,720.34,129.66,1,Closed,Shipped,2021-12-18T09:26:39Z,Butterfly EKN 1.8L 1500 Watt Electric Water Kettle (Stainless Steel)
404-0003953-3715513,2021-12-17T09:59:37Z,"1,270.34",228.66,0,0,"1,499","1,270.34",228.66,1,Closed,Shipped,2021-12-17T12:20:12Z,"boAt Rockerz 330 Wireless Neckband with ASAP Charge, Up to 30H Playback, Enhanced Bass, Metal Control Board, IPX5, Type C Port, Bluetooth v5.0, Voice Assistant(Teal Green)"
407-5461493-1751511,2021-12-14T08:18:07Z,19,0,0,0,19,195.84,21.16,1,Closed,Shipped,2021-12-14T12:19:16Z,"Tata Salt, 1kg"
407-5461493-1751511,2021-12-14T08:18:07Z,175.89,21.11,0,0,197,195.84,21.16,1,Closed,Shipped,2021-12-14T12:19:16Z,"Bikano Aloo Bhujia, 1kg"
407-5461493-1751511,2021-12-14T08:18:07Z,0.95,0.05,0,0,1,195.84,21.16,1,Closed,Shipped,2021-12-14T12:19:16Z,"Amazon Brand - Vedaka Roasted Sooji, 500gm."
402-3299094-0221167,2021-12-08T17:54:53Z,136,0,0,0,136,195,0,1,Closed,Shipped,2021-12-09T04:44:40Z,The Complete Novels of Sherlock Holmes
402-3299094-0221167,2021-12-08T17:54:53Z,59,0,0,0,59,195,0,1,Closed,Shipped,2021-12-09T04:44:40Z,As a Man Thinketh
407-7143504-2242709,2021-12-08T17:49:31Z,334.82,40.18,0,0,375,334.82,40.18,1,Closed,Shipped,2021-12-11T22:38:36Z,"Happilo 100% Natural Premium Californian Almonds Value Pack Pouch,Dried,500g"
407-7143504-2242709,2021-12-08T17:49:31Z,154.29,7.71,0,0,162,154.29,7.71,1,Closed,Shipped,2021-12-10T05:24:16Z,"NUTS ABOUT YOU Raisin Round Pouch, 500 g"
407-9594530-1947503,2021-12-08T17:49:31Z,168.64,30.36,0,0,199,168.64,30.36,1,Closed,Shipped,2021-12-09T07:08:03Z,"MI Fashion Extreme High Gloss Nail Polish Lacquer Pro Stay Formula The Big 15ml Bottle, Vanilla Nude, 0.5 fl oz"
407-1036694-4173925,2021-12-08T17:48:33Z,172.03,30.97,0,0,203,347.92,52.08,1,Closed,Shipped,2021-12-09T06:07:17Z,"Dettol Original Germ Protection Bathing Soap bar, 125gm (Pack of 5)"
407-1036694-4173925,2021-12-08T17:48:33Z,175.89,21.11,0,0,197,347.92,52.08,1,Closed,Shipped,2021-12-09T06:07:17Z,"Bikano Aloo Bhujia, 1kg"
402-3098717-6753121,2021-12-06T17:59:33Z,318.1,15.9,0,0,334,318.1,15.9,1,Closed,Shipped,2021-12-07T04:50:14Z,Dabur Anmol Gold 100 % Pure Coconut Oil - 1 L
402-3098717-6753121,2021-12-06T17:59:33Z,638.1,31.9,0,0,670,638.1,31.9,1,Closed,Shipped,2021-12-07T09:50:15Z,Bourge Women Micam-Z202 Grey Running Shoes-5 UK (37 EU) (6 US) (Micam-505-05)
402-1420523-1289135,2021-12-06T17:59:33Z,"1,083.81",54.19,0,0,"1,138","1,083.81",54.19,1,Closed,Shipped,2021-12-06T20:45:13Z,Campus Women's Alexa Blk/Rani Running Sport Shoe-6 UK (39 EU) (5G-663)
408-5859542-4293166,2021-12-05T09:03:25Z,0,0,0,0,0,0,0,1,Closed,Shipped,2021-12-05T18:37:02Z,"Godrej Ezee Liquid Detergent - Winterwear, No Soda Formula, 2kgs (1 bottle & 1 refill)"
402-7250185-8085126,2021-12-04T15:14:00Z,380,19,0,0,399,380,19,1,Closed,Shipped,2021-12-04T16:26:10Z,Kerala Ayurveda Mahanarayana Thailam 450 Ml
402-0438860-5076358,2021-12-03T08:18:24Z,271.19,48.81,0,0,320,271.19,48.81,1,Closed,Shipped,2021-12-03T09:45:56Z,"Godrej Ezee Liquid Detergent - Winterwear, No Soda Formula, 2kgs (1 bottle & 1 refill)"
402-4159267-7149926,2021-12-03T08:18:24Z,219.49,39.51,0,0,259,219.49,39.51,1,Closed,Shipped,2021-12-03T18:24:13Z,Amazon Brand - Presto! Dish Wash Gel - 2 L (Lemon)
402-0299690-9697135,2021-11-29T13:20:14Z,151.43,7.57,0,0,159,151.43,7.57,1,Closed,Shipped,2021-11-29T16:43:50Z,FLITE Men's Black Sliders-7 (FL0245G)
407-7824514-4921965,2021-11-25T11:08:23Z,77.97,14.03,0,0,184,155.94,28.06,2,Closed,Shipped,2021-11-25T15:39:00Z,"Medimix Ayurvedic Anti Tan Face Wash, 100ml"
407-7824514-4921965,2021-11-25T11:08:23Z,127.12,22.88,0,0,150,127.12,22.88,1,Closed,Shipped,2021-11-25T18:51:12Z,"Biotique Vitamin C Correcting and Brightening Non Greasy Face Cream for All Skin Types, 50g | Younger Looking Nourished & Bright Skin | SLS & Paraben Free"
404-7708156-8762704,2021-11-23T05:16:56Z,372,0,0,0,372,372,0,1,Closed,Shipped,2021-11-23T06:48:01Z,"Thinking, Fast and Slow (Penguin Press Non-Fiction)"
407-4015260-7837113,2021-11-18T15:01:07Z,133.33,6.67,0,0,140,133.33,6.67,1,Closed,Shipped,2021-11-18T17:45:14Z,Kerala Ayurveda Yogaraja Gulgulu Tablet 50 Nos
407-5100180-5829909,2021-11-16T05:09:35Z,35,0,0,0,35,35,0,1,Closed,Shipped,2021-11-16T11:39:13Z,Biography of Lal Bahadur Shastri: Second Prime Minister of India
407-5100180-5829909,2021-11-16T05:09:35Z,279.66,50.34,0,0,330,279.66,50.34,1,Closed,Shipped,2021-11-16T11:07:47Z,"Nveda Omega 3 Fish Oil (1000 mg Omega 3, with 180 mg EPA & 120 mg DHA) (60 Softgels)"
407-7283959-3277926,2021-11-13T10:27:46Z,75.42,13.58,0,0,89,353.39,63.61,1,Closed,Shipped,2021-11-14T05:55:17Z,Swiss Beauty SB-3001 Dip & Twist Nail Polish Lacquer Remover Sponge Strawberry
407-8020266-9025931,2021-11-13T10:27:46Z,50,9,0,0,59,100,18,1,Closed,Shipped,2021-11-14T10:35:50Z,Insight Perfect Swatch Nail Polish
407-8020266-9025931,2021-11-13T10:27:46Z,50,9,0,0,59,100,18,1,Closed,Shipped,2021-11-14T10:35:50Z,Insight Perfect Swatch Nail Polish
407-7283959-3277926,2021-11-13T10:27:46Z,277.97,50.03,0,0,328,353.39,63.61,1,Closed,Shipped,2021-11-14T05:55:17Z,"NIVEA Body Lotion, Oil in Lotion Cocoa Nourish, For Very Dry Skin, 400ml"
402-0896481-2934738,2021-11-13T03:34:53Z,136,0,0,0,136,Not Available,Not Available,0,Cancelled,Not Available,Not Available,The Complete Novels of Sherlock Holmes
407-5007362-6113116,2021-11-12T14:52:33Z,81.36,14.64,0,0,96,440.69,79.31,1,Closed,Shipped,2021-11-12T18:26:23Z,"Lakme True Wear Nail Color, Reds and Maroons 401, 9 ml"
407-5007362-6113116,2021-11-12T14:52:33Z,277.97,50.03,0,0,328,440.69,79.31,1,Closed,Shipped,2021-11-12T18:26:23Z,"NIVEA Body Lotion, Oil in Lotion Cocoa Nourish, For Very Dry Skin, 400ml"
407-5007362-6113116,2021-11-12T14:52:33Z,81.36,14.64,0,0,96,440.69,79.31,1,Closed,Shipped,2021-11-12T18:26:23Z,"Lakme True Wear Nail Color, Shade D415, 9 ml"
407-7386782-4056340,2021-11-12T14:37:54Z,846.61,152.39,0,0,999,846.61,152.39,1,Closed,Shipped,2021-11-12T14:38:31Z,Amazon Prime (Yearly Membership)
407-0822974-4354750,2021-11-12T09:16:10Z,"1,788.14",321.86,6.1,0,"2,110","1,788.14",321.86,1,Closed,Shipped,2021-11-12T14:45:18Z,"TRAWOC 65 Liter Internal Frame Camping Trekking Hiking Backpack Travel Bag Front & Top Loading Rucksack / Water Proof Rain Cover / Shoe Compartment, HK011"
407-5727178-6672368,2021-11-12T09:10:55Z,"1,788.14",321.86,6.1,-40',"2,076.10",Not Available,Not Available,0,Cancelled,Not Available,Not Available,"TRAWOC 65 Liter Internal Frame Camping Trekking Hiking Backpack Travel Bag Front & Top Loading Rucksack / Water Proof Rain Cover / Shoe Compartment, HK011"
407-9161881-3275517,2021-11-11T02:39:57Z,846.61,152.39,0,0,999,Not Available,Not Available,0,Cancelled,Not Available,Not Available,Amazon Prime (Yearly Membership)
407-8710604-5786702,2021-11-09T07:36:39Z,"1,015.24",50.76,0,0,"1,066","1,015.24",50.76,1,Closed,Shipped,2021-11-09T23:24:15Z,Carlton London Women's Black Heeled Sandal (CLL-6319)
407-6831931-7888363,2021-11-08T17:26:22Z,"1,268.64",228.36,0,0,"1,497","1,268.64",228.36,1,Closed,Shipped,2021-11-09T03:22:11Z,Wildcraft 45 Ltrs Blue Rucksack (8903338073871)
408-4065763-9852315,2021-11-08T16:49:34Z,134.75,24.25,0,0,159,134.75,24.25,1,Closed,Shipped,2021-11-08T18:19:13Z,"Swiss Beauty Stain Matte Lipstick, Hazlenut, 3g"
408-4065763-9852315,2021-11-08T16:49:34Z,266.67,13.33,0,0,280,266.67,13.33,1,Closed,Shipped,2021-11-09T04:07:55Z,Vedaka Cold Pressed Virgin Coconut Oil 500ml
408-4065763-9852315,2021-11-08T16:49:34Z,385.59,69.41,0,0,455,385.59,69.41,1,Closed,Shipped,2021-11-08T19:07:15Z,"Herbal Essences bio:renew Coconut Milk CONDITIONER, 400ml | No Parabens No Colourants"
407-7218892-7191503,2021-11-08T06:33:43Z,380,19,0,0,399,380,19,1,Closed,Shipped,2021-11-09T04:52:31Z,"Dupatta Bazaar Women's Woven Off White, Black & Grey Cotton Chanderi Dupatta"
407-2792127-4416304,2021-11-08T06:33:43Z,261.9,13.1,45,0,320,261.9,13.1,1,Closed,Shipped,2021-11-10T06:18:10Z,"A R Silk Women's Cotton Self Design Handloom Dupatta (White and Black, Free Size)"
407-8126204-5656318,2021-11-04T17:13:33Z,"1,017.14",50.86,0,0,"1,068","1,017.14",50.86,1,Closed,Shipped,2021-11-04T22:20:14Z,Carlton London Women's Black Heeled Sandal (CLL-6319)
407-6104641-6362744,2021-11-01T16:40:21Z,146.67,7.33,0,0,154,146.67,7.33,1,Closed,Shipped,2021-11-02T03:44:17Z,Kerala Ayurveda Mahanarayana Thailam - 200 ml
407-1744962-2578723,2021-11-01T03:07:55Z,"1,771.19",318.81,0,0,"2,090","1,771.19",318.81,1,Closed,Shipped,2021-11-02T04:11:21Z,Saregama Carvaan Mini Hindi 2.0- Music Player with Bluetooth/FM/AM/AUX (Sapphire Green)
407-0121482-8426731,2021-10-31T08:26:36Z,194.07,34.93,0,0,229,194.07,34.93,1,Closed,Shipped,2021-11-01T08:51:18Z,Deve Herbes Pure Vitamin E Oil with Glass Dropper 100% Natural Therapeutic Grade for Skin & Hair 30ml.
407-8020604-5418767,2021-10-30T07:39:50Z,94.92,17.08,0,0,112,"1,134.50",115.55,1,Closed,Shipped,2021-10-30T18:25:32Z,"McVitie's Digestive High Fibre biscuits with Goodness of Wholewheat, 1Kg Super Saver Family Pack"
407-8020604-5418767,2021-10-30T07:39:50Z,166.96,20.04,0,0,187,"1,134.50",115.55,1,Closed,Shipped,2021-10-30T18:25:32Z,"Bikano Aloo Bhujia, 1kg"
407-8020604-5418767,2021-10-30T07:39:50Z,"1,151.43",57.57,0,0,"1,209","1,151.43",57.57,1,Closed,Shipped,2021-10-30T13:52:29Z,"Fortune Rice Bran Oil 5L Jar + Fortune Everyday Basmati Rice, 5 Kg"
407-8020604-5418767,2021-10-30T07:39:50Z,69.49,12.51,0,0,82,"1,134.50",115.55,1,Closed,Shipped,2021-10-30T18:25:32Z,"UNIBIC Choco Chip Cookies, 500 g"
407-8020604-5418767,2021-10-30T07:39:50Z,85.71,4.29,0,0,90,"1,134.50",115.55,1,Closed,Shipped,2021-10-30T18:25:32Z,"Fortune Chana Besan, Made from 100% Chana Dal 100% Taste, 1kg"
407-8155984-6032320,2021-10-30T07:39:50Z,190.68,34.32,0,0,225,190.68,34.32,1,Closed,Shipped,2021-10-30T14:38:27Z,"Godrej Aer Power Pocket, Air Freshener- Bathroom and Toilet, Lasts 30 days - Assorted Pack of 5"
407-8020604-5418767,2021-10-30T07:39:50Z,66.99,12.06,0,0,79.05,"1,134.50",115.55,1,Closed,Shipped,2021-10-30T18:25:32Z,Gillette Series Moisturizing Shave Gel with Vitamin E - 60 g
407-8155984-6032320,2021-10-30T07:39:50Z,185.71,9.29,0,0,195,185.71,9.29,1,Closed,Shipped,2021-10-30T14:13:30Z,Bikaji Bhujia 1kg
407-8020604-5418767,2021-10-30T07:39:50Z,76.27,13.73,0,0,90,"1,134.50",115.55,1,Closed,Shipped,2021-10-30T18:25:32Z,"Dark Fantasy Choco Fills, 300g"
407-8020604-5418767,2021-10-30T07:39:50Z,19,0,0,0,38,"1,134.50",115.55,2,Closed,Shipped,2021-10-30T18:25:32Z,"Tata Salt, 1kg"
407-8020604-5418767,2021-10-30T07:39:50Z,69.49,12.51,0,0,82,"1,134.50",115.55,1,Closed,Shipped,2021-10-30T18:25:32Z,"Unibic Fruit & Nut Cookies, 500 g"
407-8020604-5418767,2021-10-30T07:39:50Z,466.67,23.33,0,0,490,"1,134.50",115.55,1,Closed,Shipped,2021-10-30T18:25:32Z,"Red Label Natural Care Tea, Made with 5 Ayurvedic Herbs, 1 Kg"
407-3607727-0077102,2021-10-23T09:38:12Z,898.1,44.9,0,0,943,Not Available,Not Available,0,Cancelled,Not Available,Not Available,Carlton London Women's Black Heeled Sandal (CLL-6319)
407-5980017-5694737,2021-10-19T05:33:50Z,380,0,0,0,380,380,0,1,Closed,Shipped,2021-10-19T16:00:17Z,"Whisper Ultra Softs Air Fresh Sanitary Pads for Women, XL+ Pack of 45 Napkins"
407-0092177-4681946,2021-10-19T05:31:23Z,380,0,0,0,380,380,0,1,Closed,Shipped,2021-10-19T16:00:21Z,"Whisper Ultra Softs Air Fresh Sanitary Pads for Women, XL+ Pack of 45 Napkins"
407-2550294-9221963,2021-10-19T04:07:59Z,312.5,37.5,0,0,350,312.5,37.5,1,Closed,Shipped,2021-10-19T10:45:14Z,"Biotique Bio Sandalwood 50+ SPF UVA/UVB Sunscreen Ultra Soothing Face Lotion Water Resistant, 190ml"
407-9366299-3168361,2021-10-19T04:07:59Z,884.75,159.25,0,0,"1,044",884.75,159.25,1,Closed,Shipped,2021-10-19T08:21:44Z,Ariel Matic Front Load Detergent Washing Powder - 4 kg with Free Detergent Powder - 2 kg
407-8508515-9983551,2021-10-16T06:54:00Z,884.75,159.25,0,0,"1,044",Not Available,Not Available,0,Cancelled,Not Available,Not Available,Ariel Matic Front Load Detergent Washing Powder - 4 kg with Free Detergent Powder - 2 kg
407-3382835-5548368,2021-10-16T06:54:00Z,182.14,21.86,0,0,204,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Biotique Bio Carrot Face & Body Sun Lotion Spf 40 Uva/Uvb Sunscreen For All Skin Types In The Sun, 120Ml"
407-5798243-5947515,2021-10-16T06:46:27Z,884.75,159.25,0,0,"1,044",Not Available,Not Available,0,Cancelled,Not Available,Not Available,Ariel Matic Front Load Detergent Washing Powder - 4 kg with Free Detergent Powder - 2 kg
407-0833697-1097119,2021-10-15T12:11:04Z,118.75,14.25,0,0,133,118.75,14.25,1,Closed,Shipped,2021-10-15T15:16:39Z,"Biotique Bio Coconut Whitening and Brightening Cream for All Skin Types, 50g"
407-9685470-2493918,2021-10-15T12:11:04Z,281.25,33.75,0,0,315,366.07,43.93,1,Closed,Shipped,2021-10-15T16:47:18Z,"Biotique Bio Kelp Protein Shampoo for Falling Hair Intensive Hair Regrowth Treatment, 650ml"
407-9685470-2493918,2021-10-15T12:11:04Z,84.82,10.18,0,0,95,366.07,43.93,1,Closed,Shipped,2021-10-15T16:47:18Z,"Biotique Bio Papaya Revitalizing Tan Removal Scrub, 100 g"
407-3835060-2733917,2021-10-15T12:07:05Z,84.82,10.18,0,0,95,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Biotique Bio Papaya Revitalizing Tan Removal Scrub, 100 g"
407-3835060-2733917,2021-10-15T12:07:05Z,281.25,33.75,0,0,315,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Biotique Bio Kelp Protein Shampoo for Falling Hair Intensive Hair Regrowth Treatment, 650ml"
407-3925422-6081905,2021-10-15T12:07:05Z,118.75,14.25,0,-3',130,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Biotique Bio Coconut Whitening and Brightening Cream for All Skin Types, 50g"
404-8233515-4505937,2021-10-12T05:52:13Z,172,0,0,0,172,172,0,1,Closed,Shipped,2021-10-14T04:10:51Z,Deewar Mein Ek Khirkee Rahati Thee
407-8279396-3108366,2021-10-03T16:21:50Z,"1,863.56",335.44,0,0,"2,199","1,863.56",335.44,1,Closed,Shipped,2021-10-04T03:45:17Z,Havells CAPTURE 500 Watt Mixer Grinder with 3 Stainless Steel Jar (Grey & Green) with 5 year Motor warranty
407-8158134-1338708,2021-10-03T16:19:09Z,"1,863.56",335.44,0,0,"2,199",Not Available,Not Available,0,Cancelled,Not Available,Not Available,Havells CAPTURE 500 Watt Mixer Grinder with 3 Stainless Steel Jar (Grey & Green) with 5 year Motor warranty
